latitude;longitude;local;fonte;descricao;categoria
41.14477044;-8.61212928;Ourivesaria Eduardo Carneiro;poi_portodigital;"The Eduardo Carneiro jewellery is closed, in order to prevent the Covid-19 outbreak.

Establishment dedicated to the jewellery trade which is distinguished by the advice and guidance service of traditional gold and silver pieces, including the famous Portuguese filigree. According to the records, this century old establishment was created in 1918, although it may date back to much older times than these.";
41.1465424;-8.6042461;Restaurante Poveiros;poi_portodigital;"A pleasant and cozy space, with pictures of the city of Porto.
Family environment.
Personalized service.";
41.1474268;-8.603161;Good Lock;poi_portodigital;"Find the charms of the city of Porto without worrying about your luggage.
At GOOD LOCK we have 34 electronic lockers.
• 24 Average size - 6€  un / day 
• 10 Large size - 10€  un / day 
We are located near the main attractions of the city: Av. Dos Aliados, Coliseu Porto, Via Catarina Shopping, S. João National Theatre, Rua Stª Catarina, Bolhão Market, Majestic Café, among others. The metro stations Bolhão and Campo 24 de Agosto are 5 minutes away.
Enjoy our lounge room, our changing room, Wi-Fi, information desk, copy and print devices, and check the services we have for you, such as bike rental.
We are open everyday from 9am to 8pm, except on December 25th.
Our shop is protected with alarm system 24/7.";
41.1427442;-8.6159082;Escovaria​ ​de​ ​belomonte​;poi_portodigital;"With more than 90 years of existence ESCOVARIA DE BELOMONTE, stands out in the handicraft, and recovery of all kinds of brushes, from industrial brushes to people, as well as household brushes. Our space consists of a small shop and workshop, where you can admire the making and acquire brushes of all kinds.


January to June:
Monday to Friday - 9am-12pm / 1pm-6pm

July to December:
Monday to Friday: 9am-12pm / 1pm-7pm
Saturday: 10am-12pm / 1pm-7pm";
41.1476609;-8.6159161;Embaixada do Porto;poi_portodigital;Embaixada is a multipurpose venue in Porto’s city centre  Baixa  that privileges the analogue: On the floor below we find a shop dedicated to analogue and instant photography and music, where Lomo, Fuji and Polaroid are sold, among other old machines, vinyl records, retro record players  On the first floor there is a bar with photo exhibitions and vinyl music that ranges from Lindy Hop to forró, or from American funk to Rock n Roll. Specialties: sweet and savoury crepes  pancakes , mojitos and caipirinhas.;
41.1476609;-8.6159161;Embaixada do Porto;poi_portodigital;Embaixada is a multipurpose venue in Porto’s city centre  Baixa  that privileges the analogue: On the floor below we find a shop dedicated to analogue and instant photography and music, where Lomo, Fuji and Polaroid are sold, among other old machines, vinyl records, retro record players  On the first floor there is a bar with photo exhibitions and vinyl music that ranges from Lindy Hop to forró, or from American funk to Rock n Roll. Specialties: sweet and savoury crepes  pancakes , mojitos and caipirinhas.;
41.147171064;-8.609431258;1927 Gelataria Portuense;poi_portodigital;1927 Gelataria Portuense s mission is to produce real gelati in an artisanal way, showing a manufacturing process, using natural local ingredients, and developing flavours with which the Portuenses  natives of Porto  identify themselves with. In 1927, Otello Cattabriga, an ingenious Italian inventor, created the most perfect gelato machine. Cattabriga Effe was the first automatic gelato machine. Our manufacturing process goes back to that time but our recipes are innovative, the end result being a product of excellence. Signature gelati.;
41.0968258;-8.6158949;Mundo Bags - Transporte de Bagagens, Unipessoal Lda;poi_portodigital;"Enjoy and visit Porto until the very last minute, but without any luggage! br 
Simply make your reservation online at www.mundo-bags.pt and, with a professional and secure luggage transfer service, that will collect your luggage and deliver it at the time and place of your choosing.";
41.15276745;-8.63105026;Campo Alegre post office;poi_portodigital;CTT Post office that provides the following services: PO boxes, parcels, payments, sells postal boxes, padded envelopes, stamps, toys and games ...;
41.141663237;-8.611264075;Capela Nossa Senhora das Verdades;poi_portodigital;"he Chapel of  Nossa Senhora do Postigo da Verdade   Chapel of Nossa Senhora das Verdades  was being built in 1697 at the expense of the brotherhood of Nossa Senhora do Postigo das Verdades next to the old chapel dedicated to the same Saint, located at the bottom of the Rua dos Cónegos  Rua de D. Hugo . In April of that year and with the purpose of financing the completion of the works of the new chapel, the brotherhood signed the contract with the canon Domingos Gonçalves Prada, who resided in a house contiguous to the chapel, which, in exchange for the necessary funding to finish the works, he could open a direct access to the chapel on the east side. This same document explicitly states that the chapel is owned by the City Hall, as it always was. In August 1701, the canon Domingos Gonçalves Prada sponsored the roof truss, window glasses, flagging, retable and three altar frontals. br 
The chapel is architecturally built in a Mannerist style - a rectangular plan, double-gable roof, frontispiece delimited by Tuscan pilasters and topped by a triangular pediment. br 
Inside the chapel, the retable has two overlapping designs, following a reticulated design in a Mannerist style, interspersing four paintings representing São Domingos, São José, São João Baptista and Nossa Senhora da Rosa and an image of Nossa Senhora das Verdades in a niche located at the centre of the retable. However, this statuette is of the utmost importance for the history of art of woodcarving’s evolution in the city of Porto, since it is the only statuette that has survived to the present day, showing a change of taste and style. In fact, if the retable is structurally still in a Mannerist style, the decoration clearly shows the national style, which is evident throughout the retable, in particular in the spiral columns and with the spires that has eucharistic symbols - grapevine leaves, bunches of grapes, phoenixes and naked little boys. br 
The statuette of Nossa Senhora das Verdades, made of stone from Ançã, represents the Virgin Mary holding in her arms the Infant Jesus and is probably from the fourteenth century, made in the workshops of Coimbra. It was originally in one of the arches of the old city wall - the Postigo das Mentiras.";
41.1542503;-8.6191024;MMUTT;poi_portodigital;"In the symmetry of the geometric forms, we found a concept based on irreverence, the detachment of priories and the avant-gardism of design. br 
In the mammoth, the animal that, although extinct, continues to carry us into the image of a powerful, striking and intense being, we have found inspiration.";
41.1499119;-8.6093853;Oporto Golden Apartment;poi_portodigital;"Located in Porto, 200 meters from the Bolhão Market, 500 meters from Rua das Galerias de Paris, 700 meters from Clérigos and other emblematic monuments of the city. The airport is only 11 km from the property. It has the ideal conditions to accommodate families and groups up to 5 people. It has a bedroom with a bunk bed and a double bedroom on the mezzanine level, a large living room and a balcony. The kitchenette is fully equipped. Free WIFI is available. br 
This location is a great choice among travelers who are interested in architecture, monuments and walks in the city.";
41.1545519;-8.6099458;Spot Apartments;poi_portodigital;"The recently-renovated Spot Apartments are located in the Porto centre and are elevator-accessible. The central Trindade Metro Station is a 3-minute walk away from the units. br 
The apartments include 2 bedrooms, a living and dining room, an equipped kitchen and one bathroom. Also included is a cable TV and free WiFi access. Some units include a balcony while others have a terrace. br 
The Porto International Airport is a 15-minute drive. br 
Guests might wish to take a walk to the city centre, home of a variety of quality restaurants, serving traditional Portuguese meals, international flavours and the region’s signature dish, the Francesinha. br 
The historical São Bento Train Station is famed for its historically-themed tiled panels and is a 17-minute walk away. The Dom Luis I Bridge is an 8-minute drive away and connects with neighbouring Vila Nova de Gaia’s riverside and the famed Port Wine Cellars. ";
41.1426226;-8.6191114;Oporto Platinum Loft;poi_portodigital;"Oporto Platinum Loft is located next to Alfândega do Porto, a 4-minute walk from Palácio da Bolsa, Ferreira Borges Market, and 8 minutes away from Clérigos and the busiest streets in Porto. Recently renovated, it has a unique view over the river Douro. The apartment consists of a mezzanine style bedroom, bathroom, living room with a sofa bed and a fully equipped kitchen. It offers free Wi-Fi, TV and amenities. We have an additional, continental and gluten-free breakfast service. br 
Welcome to Oporto Platinum Loft !!!";
41.1495726;-8.6128837;Casa da Picaria;poi_portodigital;"Set in the historic centre of Porto, in an 18th-century building renovated in 2017, Casa da Picaria is located a 3-minute walk from Trindade Metro Station. br 
The emblematic São Bento Train Station, Torre dos Clérigos and Livraria Lello are within a 10-minute walk, and Ribeira is a 20-minute walk away. br 
Each of the apartments retains the spirit and architecture of the original building along with a contemporary décor. They are equipped with a small kitchenette, a private bathroom, flat-screen TV, Wi-Fi and air conditioning.";
41.15353047;-8.64229453;Galeria da Biodiversidade - Centro Ciência Viva;poi_portodigital;"Located in the heart of the historic Porto Botanical Garden, the Hall of Biodiversity - Centro Ciência Viva is one of the poles of the Museum of Natural History and Science of the University of Porto. As a result of the creative work of a multidisciplinary team, this museological space where art, science and literature meet, invites the visitor to take part on a journey along which are told exciting stories about life, its diversity and the evolutionary processes that shape it. Through pieces integrated in innovative artistic creations, interactive modules, installations and sculptures, is built at the Biodiversity Gallery a universal narrative that is both beautiful, stimulating and accessible.

The Hall of Biodiversity - CCV is inseparable from Porto Botanical Garden, which surrounds it, which makes it a unique set of unrepeatable individuality. Centred on a romantic nucleus, the garden has expanded to include illustrative species of natural diversity, support of scientific knowledge. Also, the elegant nineteenth century house that houses the Biodiversity Gallery - CCV has gained a new meaning through a museology discourse that covers the living world as seen by science.";
41.1417864;-8.6167111;Spot Apartments Ribeira;poi_portodigital;Spot Apartments Ribeira is set in Porto, a 2-minute walk from Palácio da Bolsa, a 2-minute walk from Ferreira Borges Market, and 500 metres from Clérigos Tower. Guests staying at this apartment have access to free wi-fi and a fully equipped kitchen. The apartment includes a living room and two bathrooms with a hair dryer. A flat-screen TV is featured. Galerias de Paris Street is a 7-minute walk from the apartment. Porto Airport is 11 km from the property.;
41.1482092;-8.6136207;Spot Apartments Ceuta;poi_portodigital;Located in Porto within a 2-minute walk of Galerias de Paris Street, Spot Apartments Ceuta offers accommodation with free WiFi, seating area and a kitchen. All units are fitted with an oven, microwave, a coffee machine, a toaster and kettle. Some units include a terrace and/or balcony. Clérigos Tower and Livraria Lello are 300 metres from the apartment. The nearest airport is Porto Airport, 11 km away from the property.;
41.142073;-8.6189019;Spot Apartments Ribeira II;poi_portodigital;Spot Apartments Ribeira II is set in Porto, a 3-minute walk from Palácio da Bolsa, a 3-minute walk from Ferreira Borges Market, as well as 500 metres from Clérigos Tower. It is located in a building dating from 1900, and 10-minute walk from Paris Galleries Street. The apartment has 1 bedroom and a fully fitted kitchen with a dishwasher. The apartment also provides a flat-screen TV, washing machine and a bathroom with a shower. Popular points of interest near the apartment include Soares dos Reis National Museum, D. Luis I Bridge and Palácio de Cristal Gardens. Porto Airport is 11 km away.;
41.1447114;-8.6113254;Spot Apartments São Bento;poi_portodigital;"Located in Porto, Spot Apartments São Bento is 300 meters from the Clérigos Tower. It has free portable Wi-Fi and a private bathroom. Private parking is available on site.
The accommodation features a flat-screen TV, a private bathroom and a fully equipped kitchen with a dishwasher. Some units also include a dining area and/or a balcony.
Ribeira - UNESCO World Heritage Site and Ferreira Borges Market are a 5-minute walk from the apartment.
Porto Airport is 11 km away.";
41.1522138;-8.6102653;Spot Apartments Trindade;poi_portodigital;"Situated in Porto, right in front of the metro station, Spot Apartments Trindade provides accommodation with free WiFi. br 
The accommodation comes with a flat-screen TV and a private bathroom with shower and free toiletries, while the kitchen has a dishwasher. An oven, a microwave and toaster are also featured, as well as a coffee machine and a kettle. br 
The Bolhão Market is 400 m from the apartment. Porto Airport is 11 km away.";
41.151063;-8.6075363;Hotel Spot Family Suites;poi_portodigital;Featuring free WiFi throughout the property, Hotel Spot Family Suites offers accommodation, 200 m from Bolhão Market. Guests can enjoy the on-site bar. Private parking is available on site. Each room has air conditioned and has a flat-screen TV with cable channels. Some rooms include a seating area to relax in after a busy day. All rooms include a private bathroom. For your comfort, you will find free toiletries and a hairdryer. You will find a 24-hour front desk at the property. Coliseu Porto is 500 m, while Galerias de Paris is 700 m away. Porto Airport is 11 km from the property.;
41.14595032;-8.606397055;Cooltra - Rent a Scooter;poi_portodigital;Porto is a perfect city to discover on a scooter. With Cooltra you can rent your scooter, from 22€ a day, in the heart of the city and confirm that it is the best way to explore the city, without traffic jams and with no rush. You can make your online reservation at a discount, or in a store. Always includes all risk insurance, helmet and travel assistance. Your trip will be an unforgettable one with a more exciting experience!;
41.151063;-8.6075363;Spot Family Apartments;poi_portodigital;"Spot Family Apartments offers accommodation located in Porto, 200 m from Bolhão Market and 500 m from Coliseu Porto. Free WiFi is provided throughout the property.
The units have a fully equipped kitchen with dining area, a dishwasher and an oven. A microwave and toaster are also offered, as well as a coffee machine.
Popular points of interest near the apartment include Galerias de Paris Street, Clérigos Tower and Ferreira Borges Market. The nearest airport is Porto Airport, 11 km away from the property.";
41.15078408;-8.61726519;Casa dos Forros;poi_portodigital;"The Casa dos Forros is closed in order to prevent the Covid-19 outbreak.


Located in the heart of the city of Porto and in the pedestrian area of Rua de Cedofeita, the  Casa dos Forros  haberdashery has remained in the same family since 1958. This establishment combines tradition and modernity. Since the 1980s it stands out for the carefully planned and executed shop windows displays.";
41.1462232;-8.6134836;Encaixados Restaurante Bar&Tapas;poi_portodigital;Encaixados Restaurante Bar&Tapas is a restaurant located at the  heart  of the city of Porto where the Portuguese tradition is present in its gastronomy and its space.;
41.1464171;-8.61350774;Encaixados Restaurante Bar&Tapas;poi_portodigital;Encaixados Restaurante Bar&Tapas is a restaurant located at the  heart  of the city of Porto where the Portuguese tradition is present in its gastronomy and its space.;
41.233796;-8.664769;Centauro Rent a Car;poi_portodigital;Centauro Rent a Car is a car rental agency without driver in Spain and Portugal, and Italy.;
41.1472821;-8.6093873;Rei dos Queijos;poi_portodigital;Rei dos Queijos has returned to his City. We have maintained the essence that has always characterized us, but we have renewed our offer. The cheeses continue to be diverse and faithful to our nation - always Portuguese and only Portuguese. But the times change, and Porto nightlife inspired us to bring a contemporary touch to our essence - a menu reinvented side by side with João Pupo Lameiras, so that whoever visits the Rei not only has dozens of national cheeses, but also other suggestions  with or without cheese  that the Chef recommends. Welcome to the Rei dos Queijos. Come in and enjoy!;
41.1473868;-8.6009277;Euskalduna Studio;poi_portodigital;A Studio where Vasco Coelho Santos and his team experiment new dishes, concepts and combinations. As a guest, you will find yourself in the middle of the creation process. The studio seats up to 16 guests in two different arrangements: a private area, that seats 8 and the kitchen area where you can see the team cooking.;
41.2046844;-8.5295088;Oporto Special Rental Bike;poi_portodigital;Oporto Special, is a company that provides quality and comfort services both in bike rental and in organizing events.;
41.1472821;-8.6093873;Rei dos Queijos - Cheese Shop;poi_portodigital;"Rei dos Queijos has returned to his City. We have maintained the essence that has always characterized us, but we have renewed our offer. The cheeses continue to be diverse and faithful to our nation - always Portuguese and only Portuguese. But the times change, and Porto nightlife inspired us to bring a contemporary touch to our essence - a menu reinvented side by side with João Pupo Lameiras, so that whoever visits the Rei not only has dozens of national cheeses, but also other suggestions  with or without cheese  that the Chef recommends. br 
 Somos uma casa portuguesa com certeza!  br 
Welcome to the Rei dos Queijos. Come in and enjoy!";
41.142673561;-8.61515593;Castelbel no Palácio das Artes;poi_portodigital;With the river Douro as a backdrop and major inspiration, Castelbel at Palácio das Artes is a space open to the public, where, every day, it pays tribute to the roots, traditions, quality and creativity behind the brands Castelbel and Portus Cale, presenting scents and showing on-site the artisans’ know-how of this Portuguese company of luxury home fragrance.;
41.12767719;-8.61915468;Poças;poi_portodigital;"Founded in 1918, Poças celebrates 100 years of existence and is a Portuguese family business, a rare case in the Port wine sector. We combine the respect for the tradition of past generations and the innovation that the younger generations have introduced to create the best wines, which is our main goal. We share our passion for wine and our history and heritage in our Visitors Centre, where you can enjoy a unique and authentic experience by taking a trip through Douro DOC wines and Port Wines, with guided tours, tastings and experiences tailored just for you.

Visiting hours:
Tuesday to Saturday: 10:30 a.m to 5:30 p.m.
Closed: 1, 15 to 31 Jan, 24 Jun, 20, 24 and 25 Dec";
41.1363008;-8.6183464;17.56 Museu da 1ª Demarcação;poi_portodigital;"Museum of the oldest appellation in the world, dedicated to the oldest Appellated and Regulated World Wine Region, has the mission of sharing with the public the precious documentary and artistic heritage, collected and preserved for more than 260 years. Establishing itself as an institutional identity, the Museum intends to promote and disseminate the history and culture of Port Wine, for which the Real Companhia Velha played a decisive role between 1756 and 1834.


November to March: 12pm-6pm  last visit 5:30pm 
April to October: 10:30am to 6pm  last visit at 5:30pm ";
41.14602631;-8.60355816;Trigo de Cantos;poi_portodigital;Knowing a country through its gastronomy is, for most travelers, the best way to have a local experience. Discover the flavours from Amarante in an experience that should be shared, among friends and family. Try our cold cuts boards, Francesinhas, Padronelo bread sandwiches and regional products, some snacks/tapas and our exclusive wine produced in Amarante. We look forward to welcoming you in our traditional restaurant, in Praça dos Poveiros, right in the centre of Porto.;
41.15370701;-8.607535;CTT Município II Post office;poi_portodigital;In this Post office you will find all CTT postal services, including sending and receiving mail, parcels and urgent mail, accepting business mail, sending and paying postal orders, payment of bills and tolls and PO Boxes.;
41.15;-8.613;Animaux de Porto.;poi_portodigital;"// PET-SITTING // PORTO //  br 
You are busy and spend the entire day away from home? br 
You need to travel and cannot take your pet with you? br 
We take care of your dog, cat or other animal while you are away. We go to your house, take your pet for a walk, feed and take care of him. br 
No stress for your pet because it stays in its home environment!";
41.154570398;-8.610124789;Scooter Us;poi_portodigital;"Scooter Us is a young and irreverent company, born of the passion for classic cars and motorbikes, mainly the Italian style. br 
The decoration of our facilities uses 100% recycled materials where the concern for the environment has become a fact. A place with a relaxed style and truly Vintage. br 
Our Slogan -  Better than riding, is to ride in style!  defines our concept, but if we add the following:  Better than riding, is to ride in style and if you go a little bit further, even better!  defines even better our way of being.";
41.1715881;-8.6182462;3Ts - Transfers & Touristic Tours;poi_portodigital;Company of customised transport services and private sightseeing tours.;
41.1453759;-8.6206415;A House With a View - 1st floor;poi_portodigital;"Lovingly restored historic XVIII century apartment  70 sqm, second floor  with a unique garden and magical views over Douro river. It is located at Porto UNESCO World Heritage Site, a perfect spot precisely at heart of the city.


Check-in: 4pm-10pm
Check-out: until 12pm";
41.14524147;-8.60709378;Praça da Batalha;poi_portodigital;"On the southwest corner of the square was located the Porta do Cimo de Vila on the Fernando Wall. In the eighteenth century, the area underwent major transformations, and the wall was demolished. br 
On the eastern side of the square we can see an emblazoned palace built at the end of the 18th century commissioned by José Anastácio da Silva da Fonseca, knight of Royal House. At the time of the Siege of Porto, the owners, who were Miguelists, abandoned the palace, which made the liberal government to establish there, using it for various public institutions. In 1842, it was returned to its former owners. It was the Post, Telegraph and Telephone Main Office throughout much of the 20th century. br 
The square is, since 1866, dominated by the monument to D. Pedro V. In the square are also located the São João National Theatre and Cine-Teatro Batalha.";
41.1453191;-8.6040621;Pátio do Duque;poi_portodigital;Good wines and good titbits have always been the best excuse to bring together friends and lovers to the table. Here, where tradition meets contemporary, you can share traditional Portuguese titbits like floured tripe, salted cod fritters  pataniscas  and kidney bean rice or a ham and cold cuts board, always served with a good wine or craft beer. Whatever you choose, the service will always be full of friendliness and familiarity Porto style.;
41.15370802;-8.6084617;The Lingerie Restaurant;poi_portodigital;"OUR SPECIAL KIND OF CABARET
A theme concept unique in Portugal and probably in the world.
The warm and intimate décor, the staff wearing lingerie and the various consecutive performances are the ingredients added to a first-class menu.
In this vibrant atmosphere, chosen by couples and groups of different nationalities, can host bachelor parties, birthdays and dinners with your friends.
The show features the best pole dancers where eroticism and sensuality are the key ingredients.
The performances are varied and meet the most diverse fantasies.

The public may or may not participate on the show. On the table you’ll find three cards - the traffic light system - that determine the customer s predisposition for interaction.";
41.14728651;-8.60827663;Ergovisão;poi_portodigital;An optician that is large, functional and cosy, the shop houses a small exclusive space: the history of glasses / spectacles. The red wooden glasses, a trademark, attract visitors to the modern facilities. Features all the optical services, with appointments and eye examinations, contact lenses, technical services of assembly and aftercare as well as a personal style service to help you find the right pair of glasses for you, is the right optician in Porto. Here, you can find most of the leading eyewear brands, but there are also two exclusive collections, handmade in Portugal: Ascensão and Luis Buchinho Eyewear.;
41.14667957;-8.60482999;Cervejaria Brasão Coliseu;poi_portodigital;"The Cervejaria Brasão was born to share with you a timeless experience, where current events are combined with the know-how of other times.

A comfortable and simple place where you can enjoy a wide and customised range of craft beers, francesinhas, snacks and steaks. All this in a Portuguese Beerhall of course!";
41.1476127;-8.60916981;Praça de D. João I;poi_portodigital;"The name of the square honours João I of Portugal, the tenth king of Portugal and the first of the Avis dynasty, who married Philippa of Lancaster in the city of Porto in 1387. br  br 

Points of interest: br 
-  Corcéis : two statues by the sculptor João Fragoso  br 
- Teatro Rivoli, inaugurated in 1913  br 
- Palácio Atlântico, inaugurated in 1950, and the current headquarters of Banco Comercial Português  br 
- Rialto building, by the architect Rogério de Azevedo, inaugurated in 1948 and then known as  skyscraper , for being the tallest in the city.";
41.160698549;-8.611278829;Hotel Cristal Porto;poi_portodigital;"Hotel Cristal Porto is a new 4-star hotel that has a central location in the city of Porto. Located next to the Church of Lapa, the hotel is located a mere 900 meters from what is considered the city’s “living room”, Avenida dos Aliados. br 
The hotel s 94 spacious rooms remind us of the graceful architecture of the city of Porto, focusing on the singular beauty of the city s traditional azulejos. They all have air conditioning, a minibar, a flat-screen TV and a safe. br 
Hotel Cristal Porto offers free Wi-Fi in all the areas and has a 24-hour reception desk, ready to provide you with a wide range of services, including: shuttle service, car rental, taxi service and a place to store luggage. There is also a private car park open 24 hours, a buffet restaurant, a bar where you can taste the traditional Port Wine, two multipurpose rooms and a large outdoor garden.";
41.14478355;-8.61190464;Flores - Creative Store;poi_portodigital;Flores Creative Concept Store is a family project that was born many years ago, but in 2015 decided to focus exclusively on Portuguese design and fashion brands. Inside this shop you can find some of the best brands and designs in Portugal, mainly in the area of textiles, clothing and accessories. So there is a little bit of everything: pillows, wallets, purses, bracelets, backpacks, socks, slippers, cuddly toys, quilts, hats, t-shirts, scarves, dog collars and much more. With the particularity of being all made in Portugal and having a personalized service.;
41.15719167;-8.61012735;Casa para Amigos no Centro do Porto;poi_portodigital;Rooms in a typical Portuguese house, in the historical area, in the city centre.;
41.1422593;-8.6196228;Casa Dom Azulejo;poi_portodigital;Casa Dom Azulejo is a self-catering accommodation located in Miragaia. It has 4 apartments, with private bathroom and kitchenette, for added comfort and privacy. Its rustic and cosy atmosphere is conducive to romance or to discover Porto.;
41.14777428;-8.6149218;Porto Exit Games;poi_portodigital;If you like puzzles, mysteries and a good challenge, Porto Exit Games brings you innovative challenges! For 60 minutes you and your friends will be locked in rooms. You will be transported to new realities being the protagonists of a stimulating game in which the main challenge is to escape in time.;
41.1482415;-8.6064234;Casa Lima;poi_portodigital;Founded in 1877, Casa Lima has been in the same family for five generations. This establishment specialises in the trade of luggage, canes and umbrellas and is recognised as a landmark of tradition and prestige in the city. ;
41.1507918;-8.5944127;Wine & Talent - Spirits & Gourmet;poi_portodigital;"The Wine & Talent - Spiritus & Gourmet is a gourmet shop, located next to the Bonfim Church, aims to represent prestigious brands that are characterized by tradition, craft production, quality and creativity.
A cosy space specially prepared to enjoy a slice of “folar”, a regional sweet or to taste a tapa at an affordable price.
You can find a wide range of regional and gourmet products that can be taken home or custom-made to celebrate a special time or a festive time of the year.
Our motto is “Share and enjoy life!”

Other hours only by booking and for groups.";
41.1446707;-8.6113854;Cultura Portuguesa Cork Fashion & Arts;poi_portodigital;"The Cultura Portuguesa shop is the place to dress sustainably and enjoy the inspiration of good Portuguese artisans.
High quality cork is queen. Bags, shoes, and a wide variety of accessories come to life with a natural, ecological, animal-free material that gives it an ethical, distinctive style designed for daily use.";
41.162255116;-8.642560644;Bessa XXI Stadium;poi_portodigital;"Originally opened in 1972, the Bessa Stadium was rebuilt at the beginning of the XXI century and has a capacity of 30,000 seats. 
With a total area of 100,000 square metres, the structure of the venue is organized into four areas, joined by four towers located in each corner, housing the main vertical accesses to the stadium and supporting infrastructures. It has modern and high quality infrastructures for sporting, commercial, business, cultural and individual events that allow the holding of seminars, conferences, training sessions, meetings, exhibitions, workshops, exhibitions, seminars, or even business lunches or dinners. ";
41.149858;-8.615414;Coupage;poi_portodigital;"Wine, Food & Cocktails

Pet Friendly  Vegan and Vegetarian Options.";
41.146472;-8.616645;Subenshi;poi_portodigital;"Subenshi is a restaurant specializing in Japanese cuisine, being a Portuguese leading restaurant for the quality of its sushi, full of amazing flavours and amazing textures. It is established in a small palace from the 19th-century, fully restored, the Parada Leitão Building. At the same time, 4 beautiful hand-painted tile panels were elaborated exclusively, according to the traditional Portuguese technique, portraying Japanese themes and episodes by the painter Francisco Cunha, which give the space a very special ambience. Our motto:  a gastronomic experience in a historical heritage , in a harmonious fusion between Portuguese and Japanese cultures and identities.


Holidays eve: 12pm-4pm / 7:30pm-12am
Holidays: 12:30pm-4pm / 7:30pm-12am";
41.1560017;-8.6376087;Museu Judaico do Porto;poi_portodigital;"The guided tours of the Porto Jewish Museum/Synagogue will help visitors understand the architectural and symbolic importance of this, the largest synagogue in the Iberian Peninsula. You will also learn something about the religious, cultural and historical sides of Judaism.

The museum houses a varied collection of objects and documents relating to Judaism as a religious practice and to the history of the Jews of Porto, from medieval times through to today. There is a special focus on the life and work of Captain Barros Basto, the founder of the community here in the city.

The Museum is only open for training sessions and school visits. For other visits, prior registration is required and subject to availability  Monday to Friday from 10 am to 12 pm .";
41.14642277;-8.60460549;Ourivesaria Brilhante;poi_portodigital;"The Brilhante jewellery is closed in order to prevent the Covid-19 outbreak. If the matter is urgent, please contact +351 933394492.

Founded in 1912, the façade of this jewellery shop was restored about 25 years ago to look as it was in the 1940s. This establishment is currently recognized as one of the official appraisers licensed by the National Press of the Mint and specialises in selling gold, silver and antique jewellery.

The establishment has free parking for customers.

Official Appraisers Licensed by the Portuguese Mint and Official Printing Office  Imprensa Nacional da Casa da Moeda .";
41.14692983;-8.60679107;Marcolino Relojoeiro;poi_portodigital;This watchmaker’s is one of the most iconic of Porto. It opened its doors in 1926 in the heart of the city. Although it has had several different owners and refurbishments and over its 90 years of history, this shop continues to preserve its founder s name. The imposing Art Nouveau façade building showcases collections of luxury watch brands and unique pieces of international jewellery in a sophisticated setting sought-after by collectors.;
41.14921666;-8.60592472;Mammalena Porto;poi_portodigital;Italian restaurant with authentic products imported from Italy.;
41.14728843;-8.60770036;Armazém de Lanifícios;poi_portodigital;Shop founded in 1926, it moved in 1958 to its current location, on the first floor of an imposing building, without shop windows to Rua de Passos Manuel. Being a tough specialist in selling wool products, this activity gives it some exclusivity.;
41.14887661;-8.60620717;Bazar Mabril;poi_portodigital;"The firm that gave birth to Bazar Mabril was founded in 1941.
Its activity is closely associated with selling toys, crockery, fashion and design for children, a business in which it specialised and became a reference in the city.";
41.14575102;-8.60016194;Mármores e Granitos Felisberto;poi_portodigital;With over 100 years of history and a well-established brand in the market, this establishment combines in its pieces the best of both worlds: the traditional and the modern, highlighting the marble and granite that have all kinds of applications.;
41.14997183;-8.60625057;Casa dos Linhos;poi_portodigital;Founded in 1860, this house shortly after moved to its current location. It sells exclusively Portuguese handicraft products and has on display several different embroideries. It holds workshops for those who like to learn this noble craft.;
41.14731824;-8.60660902;Casa Alvão;poi_portodigital;Founded on 2 January 1902 by photographer Domingos Alvão, features a rare collection that delights visitors: thousands of photographs by this renowned photographer, a key figure of the city of Porto, depicting decades of history of the city and its people.;
41.14884507;-8.60621133;Adão Oculista;poi_portodigital;Family owned, began its activity on 13 March 1962. Being more than half a century old, it has adapted to market developments and gained public recognition. The mother house, located in Porto’s city centre, continues to have a major fame.;
41.150377976;-8.609525703;Santos & Irmãos;poi_portodigital;"Founded in 1858 by a Fine Arts student, it was the first frame workshop in Porto.

Several artists designed frame models. Marques de Oliveira, António Carneiro, Fernando Lanhas are some of them.

Among the institutions that have frames made in this house, it includes Câmara Municipal do Porto, Biblioteca Municipal do Porto, Palácio Nacional da Pena, Palácio da Bolsa, Museu Nacional de Soares dos Reis, among others.

The technique of making the frame evolved alongside the restoration of paintings, frames and gilded woodcarving.

It is currently the oldest frame workshop in the world.";
41.1500126;-8.614071;Manna Porto;poi_portodigital;- Food & Yoga -;
41.1463301;-8.5933391;Eurostars Heroísmo;poi_portodigital;"Situated opposite Heroísmo metro station and just a few minutes  walk from Porto s historic centre and shopping area, this fantastic 4-star hotel combines design and comfort in an unparalleled setting. Among the magnificent facilities of the hotel Eurostars Heroísmo, built in 2015, are its well-equipped rooms, some with terrace. In addition to an outdoor gym, Eurostars Heroísmo also offers a fantastic Business Centre service and meeting rooms with audiovisual equipment, free Wi-Fi and bar and restaurant service.


Restaurant opening hours: 7pm-11:30pm";
41.14468594;-8.60844779;Casa Crocodilo;poi_portodigital;Since 1960 this house has been dedicated to selling soles and uppers, being a reference of the region in this market. It is an icon of the city that owes its name to the embalmed five-meter crocodile from Brazil that has been hanging from its ceiling. This commercial establishment represents the preservation of a traditional business without the loss of identity.;
